,cat1,cat10,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,favorite_count,hour,image,level,nadj,nadv,nemoji,nlevel,nword,orginal,padj,padv,pemoji,plevel,pnoun,punc1,punc2,punc3,pword,question,result,retweets_count,sarcasm,sentiment,tweet_id,url,user_name
449,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,10,0,1,1153444545339617280,1,WillGabourel
450,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,-1,0,-1,0,0,0,0,0,0,3,0,0,0,0,0,0,13685,0,-1,1155667784128520192,0,ThatLonelyBoy13
451,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,89987,0,0,1155667509435088896,1,ThatLonelyBoy13
452,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,-1,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1155705087790133248,1,wraithforms
453,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1155702662505148416,0,wraithforms
454,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,1,1,0,1,4,0,0,0,1,0,0,2,0,1,1155177249580077056,0,cami_marie18
455,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,3,1,2,1,0,1,1,0,0,0,3,0,0,0,0,1,1155176787275468800,0,cami_marie18
456,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155783508670836736,0,yoonmintiny
457,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1155782140614701056,0,yoonmintiny
458,0,1,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,2,1,0,1,0,1,2,0,0,0,2,0,0,0,0,1,1153379331407777792,0,katiemilam013
459,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,52214,0,1,1153371845640564736,0,katiemilam013
460,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,1154592957099417600,0,alli_burgett
461,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154592920634159104,1,alli_burgett
462,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,1,2,0,0,0,0,1,951481495272607744,0,hqcbx
463,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1155789649597620224,1,Shaz_iii_daa
464,0,0,0,0,0,0,0,0,0,1,0,12,0,0,2,-1,0,-1,1,1,0,0,0,0,2,0,0,3,1,0,0,0,0,-1,1155447843198570496,0,Shaz_iii_daa
465,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1155800110992781312,1,Sxrxhhx
466,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,0,-1,0,0,0,0,0,0,3,0,0,0,0,0,0,2078,0,-1,1155758036733980672,0,Sxrxhhx
467,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1155708205227565056,1,britshaniece
468,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1155705778608758784,0,britshaniece
469,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1155239412109905920,0,lou26chris
470,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1155220155649142784,1,lou26chris
471,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1155659403539992576,0,annalisaillo
472,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1154880859847233536,0,annalisaillo
473,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1155517031061454848,1,dustinjames
474,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1155473461872975872,1,dustinjames
475,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155766937797955584,0,jpdailing
476,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155766649804525568,0,jpdailing
477,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155803736729673728,0,Martymatsu
478,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1155768516320083968,0,Martymatsu
479,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1154657148804259840,0,jayhousein
480,0,1,0,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1154394426925621248,0,jayhousein
481,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,2,0,0,9647,0,1,1139673505631334400,0,badposturedjh
482,0,0,1,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1139481155164463104,1,badposturedjh
483,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,-1,0,-1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1155679944602738688,1,HelenWinston125
484,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155618925767483392,0,HelenWinston125
485,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15023,0,0,1153440930109636608,0,OriginallyCQ_
486,0,0,0,0,0,0,1,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65952,0,0,1153440521588637696,0,OriginallyCQ_
487,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,0,1,1,1,0,3,0,0,1,0,0,1,0,1,1155689975406612480,1,markiebammie
488,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1155689615543742464,1,markiebammie
489,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1155255797619789824,0,bobbytaft
490,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1155000308587749376,0,bobbytaft
491,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140664251423453184,0,kimyoncediaz
492,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1140664209883058176,1,kimyoncediaz
493,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,1,0,0,43895,0,1,1155649033744109568,0,_KaylaElise_
494,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155590057190993920,0,_KaylaElise_
495,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,-1,1,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1155791735202598912,0,vanessaleilaa
496,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20411,0,0,1155687999042027520,1,vanessaleilaa
497,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136557,0,0,1143646393497731072,0,skaitlyn2100
498,0,1,0,0,0,0,1,0,0,1,0,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,144411,0,0,1143645961484472320,0,skaitlyn2100
499,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008053802182893568,1,LifeANewWay
500,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,2,1,1,1,1,1,1,2,0,0,2,0,0,0,0,1,1007603322172461056,0,LifeANewWay
501,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,93,0,1,1153835299459325952,0,sbowe72
502,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,-1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,-1,1149129558550970368,0,sbowe72
503,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,332150,0,0,1155799911901757440,0,AnneAssila
504,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,1155799579540934656,0,AnneAssila
505,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1154640512248373248,0,ronamvillanueva
506,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153945919722860544,0,ronamvillanueva
507,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,1,1,1,0,1,1,0,0,0,3,0,0,0,0,1,1155493592938369024,0,justlovekhh
508,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,2,0,0,0,0,1,1154822829830918144,1,justlovekhh
509,0,0,0,0,0,0,0,0,0,0,0,16,1,0,1,-1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,49484,0,-1,1155515418855051264,0,SarahCantSmell
510,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,-1,0,-1,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,-1,1155502899138617344,0,SarahCantSmell
511,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1155462762585186304,0,mria_frnces
512,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1155461898403373056,0,mria_frnces
513,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006241981281001472,1,KatieLambert112
514,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,0,-1,0,0,0,0,1,0,1,0,0,0,0,0,0,13392,0,-1,1002011322190614528,0,KatieLambert112
515,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,-1,0,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,1069,0,-1,1155555081963679744,0,_emwalkerr
516,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,11068,0,1,1155555060237131776,0,_emwalkerr
517,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155700560282226688,0,_xoxoOneLove
518,0,0,0,0,0,0,0,0,0,0,12,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1155700436562796544,0,_xoxoOneLove
519,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,260,0,1,1155675335972794368,0,hannahranae95
520,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,131088,0,0,1155675034825953280,0,hannahranae95
521,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,2,1,2,1,0,1,4,1,0,0,2,0,0,0,0,1,1155731826624880640,1,Zenaxx
522,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1155584604717355008,0,Zenaxx
523,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258804,0,0,1155795085805654016,0,Maria3msb
524,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,332168,0,0,1155795054272884736,0,Maria3msb
525,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,-1,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,1245,0,1,1155795881892954112,1,wujudaestar
526,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,-1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,3377,0,0,1155787868188684288,0,wujudaestar
527,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1151861321446625280,0,Kayl1988
528,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,1,1,0,1,1,1,2,0,0,0,1,0,0,0,0,1,1151861204387794944,0,Kayl1988
529,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,0,1,1,1,2,0,0,0,2,0,0,0,0,1,1155729169910620160,1,BOBOULESZ
530,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,1,0,0,0,0,1,1155651375868440576,0,BOBOULESZ
531,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,1155676660068302848,0,inseongpls
532,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,3,0,1,0,1,1,0,214942,0,1,1155676133829963776,0,inseongpls
533,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,0,0,1155740099965071360,1,Chasii_B
534,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1155739504713637888,1,Chasii_B
535,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1148715860187418624,1,MatthewGetic
536,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,3,1,1,1,0,1,0,0,0,0,3,0,0,0,0,1,1140816700998373376,1,MatthewGetic
537,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1155767451201802240,0,Michael_P_C_Lfc
538,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,-1,0,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,-1,1155766842230751232,0,Michael_P_C_Lfc
539,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155738449485475840,0,H4wkmoon
540,0,0,1,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,1,1,2,1,0,1,0,1,0,0,1,0,0,0,0,1,1149455460547878912,1,H4wkmoon
541,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,43,0,0,1155771299463122944,0,di_dishy
542,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155765457695195136,0,di_dishy
543,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004584050777100288,1,Aminataturay1
544,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004111447801163776,1,Aminataturay1
545,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10404,0,0,1155478168461041664,0,l0nelynight
546,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,-1,0,-1,0,0,0,0,0,0,5,0,0,0,0,0,0,17703,0,-1,1155230254119735296,0,l0nelynight
547,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,2,1,2,1,0,1,3,0,0,0,2,0,0,0,0,1,1155683833372651520,1,sophiefkemp
548,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1155558919185534976,0,sophiefkemp
549,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1155802137370275840,0,billielentz
550,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1155638836879331328,0,billielentz
551,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,1,5,0,1,0,1,1,0,10,0,1,1154953060730339328,0,YoJemu
552,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,4,1,2,1,0,1,1,2,0,0,4,0,0,0,0,1,1153883759076204544,0,YoJemu
553,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,3,0,1,854597948604162048,0,NJHNMN
554,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854274470789341184,0,NJHNMN
555,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1155667312739082240,0,trippy_desss
556,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,2,0,0,0,0,1,1155662124921888768,0,trippy_desss
557,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25221,0,0,1155140787488747520,0,busansjeonj
558,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,-1,0,-1,0,0,0,0,0,0,0,10,0,0,0,0,0,199,0,-1,1154409282902773760,0,busansjeonj
559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,1,0,0,11608,0,1,1154907254812041216,0,PaixxAmour
560,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1154747006247718912,1,PaixxAmour
561,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1155439403289866240,0,mamoniquee
562,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1155076268540350464,0,mamoniquee
563,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142032324374122496,0,ala_pro_fangirl
564,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1088702115940159488,0,ala_pro_fangirl
565,0,0,0,0,0,0,1,0,0,0,4,11,0,0,1,-1,0,-1,1,1,0,0,0,0,2,0,0,0,1,0,0,1,0,-1,1155796872126222336,1,chelsminnsx
566,0,1,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,2,0,1,1,0,1,2,0,0,0,2,0,0,28623,0,1,1154884845920804864,0,chelsminnsx
567,0,0,0,0,0,0,1,0,0,0,0,12,0,0,1,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1102910635019427840,0,TheVampsJAM_
568,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,-1,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1095627662029017088,0,TheVampsJAM_
569,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1155538829849321472,0,Axel___Alvarez
570,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155536376114421760,0,Axel___Alvarez
571,0,0,0,0,0,1,0,0,0,0,12,16,0,0,0,-1,0,-1,1,1,0,0,0,0,4,0,0,0,1,0,0,1,0,-1,1154063823281762304,1,cocolovesdanger
572,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1154060965538930688,0,cocolovesdanger
573,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,-1,0,-1,0,0,0,0,0,0,3,0,0,0,0,0,0,6586,0,-1,1155705750519349248,0,Alexaa35
574,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1155695763705360384,0,Alexaa35
575,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,55798,0,1,1155665244351606784,0,queenl4tif
576,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,131084,0,0,1155597755466883072,1,queenl4tif
577,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155148227701694464,0,asiariveraaa
578,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,1155148177122586624,0,asiariveraaa
579,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,-1,0,-1,1,0,0,0,0,0,0,0,0,1,1,0,0,42032,0,-1,1155764471647764480,0,mariaxvargass
580,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,55798,0,1,1155616393066246144,0,mariaxvargass
581,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1155790386448617472,1,yoobinism
582,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958,0,0,1155486829551841280,0,yoobinism
583,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,4,1,0,1,0,0,0,0,2,0,0,18040,0,1,1155737029008941056,0,_TheLifeOfLove
584,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,1,0,1,0,1,4,0,0,0,1,0,0,0,0,1,1151698138270490624,0,_TheLifeOfLove
585,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,131103,0,0,1155698695456743424,0,_gahbriellla
586,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1155691330137276416,0,_gahbriellla
587,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1155763864220442624,1,SabotGames
588,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155406113313042432,0,SabotGames
589,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127803597125750784,0,EuniceGitau14
590,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1125266744648585216,0,EuniceGitau14
591,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913026005798813696,0,94linez
592,0,0,0,0,0,0,0,0,0,1,8,13,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,2,0,1,1154390196747722752,0,Kofi_Smiles
593,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,3,1,3,1,0,1,1,0,0,0,3,0,0,0,0,1,1154375875875483648,1,Kofi_Smiles
594,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,2,1,0,1,2,0,0,0,2,0,0,7,0,1,1155800581715329024,0,Rishabhprakash4
595,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,7085,0,0,1155800549939265536,0,Rishabhprakash4
596,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,1,2,0,0,0,0,1,1155739386056626176,1,hungry4foods
597,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,1,2,0,0,0,0,1,1155377047641870336,1,hungry4foods
598,1,0,1,0,0,0,0,0,0,0,89,2,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,10,0,1,1021222711744389120,0,clarissamay09
599,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017868468278865920,0,clarissamay09
600,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,134104,0,1,1154681228945059840,0,yoongiiyah
601,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,4,1,0,1,0,0,0,0,2,0,0,34025,0,1,1154387484748333056,0,yoongiiyah
602,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,-1,0,-1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1155799640106766336,0,wilesbeil
603,0,0,0,0,0,0,1,0,0,1,0,10,0,0,0,0,0,0,2,1,0,1,0,1,2,0,0,0,2,0,0,0,0,1,1155784555489574912,0,wilesbeil
604,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,0,1155654022591897600,0,kibumsbum
