,retweet_count,fav_count,tweet_hour,usr_mention_count,dot_count,ques_count,excla_count,Pers_pronouns,Pronouns,happy_emoticons,sad_emoticons,cont_dot_count,cont_ques_count,cont_excla_count,Positive_Words,Negative_Words,posadj,negadj,posadv,negadv,Stress,Family_words,Affection_Words,Academics_count,Positive_Emotion_count,Negative_Emotion_count,Work_count,Office_count,,,,
,0,4,2,3,1,0,1,5,6,0,0,0,0,0,2,0,1,0,0,0,0,0,1.27586206896552,0,1.27586206896552,0,0,0,,,,
,1,0,2,1,0,3,5,1,1,0,0,0,1,1,3,2,1,0,0,0,0,0,1.30612244897959,0,1.30612244897959,1.30612244897959,0,1.30612244897959,,,,
,1,23,0,0,2,0,2,1,3,0,0,0,0,0,3,3,1,0,0,0,0,0,1.13953488372093,0,1.13953488372093,3.41860465116279,0,0,,,,
,0,0,23,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1.2,0,1.2,0,0,0,,,,
,0,2,22,0,8,0,0,6,6,0,0,0,0,0,1,2,1,0,0,0,1,1.24,0,0,0,2.48,0,0,,,,
,1,0,21,1,2,0,0,6,6,0,0,0,0,0,0,2,1,0,0,0,1,0,1.16279069767442,0,1.16279069767442,2.32558139534884,0,0,,,,
,0,1,21,0,2,1,3,2,3,0,0,0,0,1,0,2,1,0,0,0,1,0,1.2,0,1.2,2.4,0,0,,,,
,0,0,19,1,1,0,0,3,5,0,0,0,0,0,2,1,1,0,0,0,1,0,1.16326530612245,0,1.16326530612245,0,0,0,,,,
,0,0,19,1,1,0,0,5,7,0,0,0,0,0,1,1,1,0,0,0,1,0,1.08333333333333,0,1.08333333333333,1.08333333333333,0,0,,,,
,0,2,16,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1.07142857142857,0,1.07142857142857,0,0,0,,,,
,0,4,16,3,3,2,0,4,5,0,0,0,0,0,5,1,1,0,0,0,1,0,2.71111111111111,0,2.71111111111111,0,0,0,,,,
,837,0,16,1,1,0,1,2,2,0,0,0,0,0,1,3,1,0,0,0,1,0,1.16666666666667,0,1.16666666666667,1.16666666666667,0,0,,,,
,2,0,15,1,3,0,0,3,3,0,0,0,0,0,2,1,1,0,0,0,1,0,1.11363636363636,0,2.22727272727273,0,0,0,,,,
,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.125,0,1.125,0,0,0,,,,
,0,0,13,0,1,0,0,4,5,0,0,0,0,0,1,0,1,0,0,0,1,0,1.15789473684211,0,1.15789473684211,0,0,0,,,,
,0,0,13,0,0,0,0,2,5,0,0,0,0,0,2,4,1,0,0,0,1,0,2.03571428571429,0,2.03571428571429,2.03571428571429,0,0,,,,
,0,1,23,0,6,0,1,7,7,0,0,0,0,0,5,2,1,0,0,0,1,0,0,0,0,1.15789473684211,0,0,,,,
,0,1,23,0,5,0,0,5,9,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,1.2,1.2,0,0,,,,
, annoying ppl avoid me or I have to basically beg other ppl to hang out? Tired of always being the one to reach out. If I didn’t bug ppl to hang out I’d sit alone in my room letting my depression &amp, eating disorder get the best of me,0,1,23,0,1,2,0,7,9,0,0,0,0,0,2,9,1,0,0,0,1,1.21666666666667,0,0,0,1.21666666666667,0,1.21666666666667,,
,3,0,23,1,5,1,0,11,12,0,0,1,0,0,5,2,1,0,0,0,1,0,0,0,1.12727272727273,0,0,0,,,,
,0,0,22,0,1,0,0,4,5,0,0,0,0,0,4,2,1,0,0,0,1,0,0,0,0,0,1.12121212121212,0,,,,
,1,0,22,1,10,0,0,4,5,0,0,2,0,0,3,3,1,0,0,0,1,1.2,0,0,0,0,0,0,,,,
,1,0,22,1,1,0,0,1,1,0,0,0,0,0,5,3,1,0,0,0,1,0,1.11904761904762,0,1.11904761904762,1.11904761904762,0,0,,,,
,1,0,22,3,6,0,4,2,2,0,0,2,0,0,2,4,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,25,0,22,1,5,0,1,4,7,0,0,0,0,0,2,6,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,4580,0,22,1,3,0,3,1,5,0,0,0,0,1,1,2,1,0,0,0,1,1.17647058823529,0,0,1.17647058823529,0,1.17647058823529,0,,,,
,0,0,22,0,2,0,0,6,7,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1.11363636363636,0,0,,,,
,1,0,22,1,6,0,0,6,6,0,0,1,0,0,2,5,1,0,0,0,1,1.34146341463415,0,0,0,0,0,0,,,,
,0,0,21,2,3,0,0,8,11,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,2.67924528301887,0,0,,,,
,1966,0,21,1,3,0,0,1,1,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,1,21,1,3,0,0,8,10,0,0,0,0,0,4,1,1,0,0,0,1,0,1.2093023255814,0,0,0,0,0,,,,
,1,0,21,1,4,1,3,1,2,0,0,0,0,0,3,4,1,0,0,0,1,0,0,0,0,1.28571428571429,0,0,,,,
,0,0,21,2,3,0,0,3,5,0,0,0,0,0,3,3,1,0,0,0,1,2.32258064516129,0,0,0,0,0,0,,,,
,10633,0,21,1,3,1,0,5,5,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,41,0,21,1,6,0,0,4,4,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,0,20,0,0,1,0,6,9,0,0,0,0,0,2,5,1,0,0,0,1,1.14,1.14,0,1.14,1.14,1.14,1.14,,,,
,0,1,20,0,1,0,1,7,7,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,1.1,0,0,0,,,,
,0,1,20,0,1,1,0,5,5,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1.16666666666667,0,0,0,,,,
,0,4,20,1,4,0,0,5,7,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,0,20,0,3,3,0,9,13,0,0,0,0,0,1,1,1,0,0,0,1,1.14583333333333,0,0,0,0,0,0,,,,
,0,0,20,1,3,0,0,6,8,0,0,0,0,0,2,4,1,0,0,0,1,2.34782608695652,0,0,0,0,0,0,,,,
,0,5,20,1,2,0,0,3,4,0,0,0,0,0,1,4,1,0,0,0,1,1.1,1.1,0,2.2,0,0,0,,,,
,0,3,19,0,3,0,0,0,3,0,0,0,0,0,3,4,1,0,0,0,1,1.18181818181818,0,0,1.18181818181818,2.36363636363636,0,0,,,,
,0,0,19,0,0,0,0,8,11,0,0,0,0,0,5,4,1,0,0,0,1,0,0,0,1.06896551724138,3.20689655172414,0,0,,,,
,0,1,19,0,8,0,0,9,10,0,0,0,0,0,6,2,1,0,0,0,1,0,0,0,1.16,1.16,0,0,,,,
,0,0,18,0,2,0,0,5,7,0,0,0,0,0,3,5,1,0,0,0,1,0,1.12068965517241,0,2.24137931034483,1.12068965517241,0,0,,,,
,2,43,18,0,4,0,0,8,10,0,0,0,0,0,2,3,1,0,0,0,1,1.23636363636364,0,0,0,1.23636363636364,0,0,,,,
,0,0,18,1,3,0,0,3,3,0,0,0,0,0,1,2,1,0,0,0,1,0,1.2,0,1.2,1.2,0,0,,,,
,0,1,18,0,5,0,1,4,4,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,1.15151515151515,0,0,0,,,,
,0,0,18,1,3,0,0,4,6,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,2.46153846153846,0,0,,,,
,0,0,18,2,3,0,0,4,4,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1.22222222222222,0,0,0,,,,
,3,6,18,2,6,0,0,4,4,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,2,17,0,6,0,0,4,5,0,0,0,0,0,4,5,1,0,0,0,1,1.2,1.2,0,3.6,0,1.2,0,,,,
,0,2,17,2,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,0,17,0,8,0,0,9,13,0,0,1,0,0,1,2,1,0,0,0,1,2.26415094339623,0,0,0,1.13207547169811,0,1.13207547169811,,,,
,0,2,17,0,4,0,0,5,6,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,1.21875,0,0,0,,,,
,0,0,17,0,1,0,0,1,2,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,1.17241379310345,0,0,0,,,,
,0,1,16,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,4,16,1,4,0,0,4,5,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,0,16,0,5,0,0,4,7,0,0,1,0,0,0,8,1,0,0,0,1,0,0,0,0,1.17073170731707,0,0,,,,
,12,0,16,1,3,0,0,5,8,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,1,16,0,0,0,3,3,6,0,0,0,0,0,1,2,1,0,0,0,1,3.375,0,0,1.125,1.125,0,0,,,,
,9,0,16,1,9,0,0,11,12,0,0,1,0,0,4,6,1,0,0,0,1,0,0,0,1.25490196078431,0,0,0,,,,
,3095,0,16,1,3,0,0,7,11,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,5,16,0,0,0,0,1,2,0,0,0,0,0,1,2,1,0,0,0,1,2.14814814814815,1.07407407407407,0,1.07407407407407,1.07407407407407,0,0,,,,
,1,2,15,0,2,1,0,7,10,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,2.2,0,0,,,,
,0,0,15,3,2,0,0,1,4,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,2.18867924528302,0,0,,,,
,0,4,15,0,1,0,1,4,4,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,0,15,0,7,2,0,10,11,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,2,15,0,3,0,0,2,3,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,0,15,0,3,0,0,7,10,0,0,0,0,0,4,2,1,0,0,0,1,1.08163265306122,1.08163265306122,0,3.24489795918367,0,0,0,,,,
,0,2,15,2,5,0,0,3,3,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,2,0,15,1,5,0,0,9,9,0,0,0,0,0,7,4,1,0,0,0,1,0,0,0,0,1.24137931034483,3.72413793103448,0,,,,
,6,18,14,0,4,0,0,4,4,0,0,0,0,0,1,5,1,0,0,0,1,0,1.22727272727273,0,1.22727272727273,1.22727272727273,0,0,,,,
,0,0,14,1,5,0,0,7,10,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,4,14,0,2,0,0,8,8,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,0,18,0,4,0,0,6,8,0,0,0,0,0,0,5,1,0,0,0,1,1.17307692307692,1.17307692307692,0,2.34615384615385,1.17307692307692,0,0,,,,
, its implication.,0,0,6,1,7,0,0,5,6,0,0,2,0,0,2,3,1,0,0,0,1,1.11111111111111,2.22222222222222,0,2.22222222222222,2.22222222222222,0,0,,,
,0,3,20,0,3,0,0,5,6,0,0,0,0,0,1,5,1,0,0,0,1,1.325,1.325,0,1.325,0,0,0,,,,
,34,0,23,2,4,2,0,5,9,0,0,1,0,0,2,3,1,0,0,0,1,0,0,0,2.30769230769231,1.15384615384615,0,0,,,,
,0,0,23,0,10,1,0,5,7,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1.23255813953488,0,0,,,,
,0,1,23,2,11,0,0,2,3,0,0,2,0,0,1,1,1,0,0,0,1,0,0,0,0,1.45,0,0,,,,
,3697,0,23,1,3,1,0,4,6,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1.21153846153846,0,0,,,,
,115,0,23,2,3,0,0,2,2,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1.28571428571429,0,0,,,,
,0,0,23,0,5,1,1,7,8,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,0,23,0,0,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1.16666666666667,0,0,,,,
,94,0,23,2,9,2,0,4,7,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,0,23,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,,,,
,0,0,23,1,2,1,0,3,6,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1.125,1.125,1.125,0,,,,
,0,0,23,1,2,0,1,9,9,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1.17307692307692,0,0,,,,
,27,0,23,1,2,0,0,4,7,0,0,1,0,0,1,5,1,0,0,0,1,0,0,0,0,2.46511627906977,0,0,,,,
,0,0,23,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.58333333333333,0,0,,,,
,0,2,23,11,2,1,0,4,4,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1.51851851851852,0,0,,,,
,0,0,23,4,0,0,0,3,3,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1.20833333333333,0,1.20833333333333,0,0,,,,
,0,3,23,1,5,0,0,7,9,0,0,0,0,0,3,5,1,0,0,0,1,0,0,0,0,2.42105263157895,1.21052631578947,1.21052631578947,,,,
,0,0,23,2,3,0,1,4,4,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,0,2.27450980392157,0,0,,,,
,0,3,23,0,1,2,0,5,5,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,1,23,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.16666666666667,0,0,,,,
,0,0,23,0,2,0,0,7,9,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,5.74074074074074,0,0,,,,
,0,10,23,0,0,0,0,3,3,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1.10526315789474,0,0,,,,
,0,0,23,1,2,0,0,3,5,0,0,0,0,0,1,2,1,0,0,0,1,1.16216216216216,0,0,0,1.16216216216216,0,0,,,,
,107,0,23,1,3,0,1,3,6,0,0,0,0,0,2,5,1,0,0,0,1,0,0,0,0,1.15909090909091,0,0,,,,
,0,1,23,2,7,0,0,3,3,0,0,2,0,0,2,1,1,0,0,0,1,0,1.18181818181818,0,1.18181818181818,1.18181818181818,1.18181818181818,0,,,,
,1,0,23,9,1,0,2,7,8,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,1.52830188679245,3.05660377358491,0,0,,,,
,0,0,23,1,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.14285714285714,0,0,,,,
,0,1,23,1,1,2,1,3,5,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,1.25,3.75,1.25,0,,,,
,3,7,23,1,0,4,2,3,4,0,0,0,1,1,0,2,1,0,0,0,1,0,0,0,0,2.75,0,0,,,,
,1,0,23,2,4,0,0,8,8,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.13461538461538,0,0,,,,
,0,0,23,1,2,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.23529411764706,0,0,,,,
,0,15,23,0,1,0,2,7,7,0,0,0,0,0,4,1,1,0,0,0,1,0,2.43137254901961,0,2.43137254901961,2.43137254901961,0,0,,,,
,0,2,23,2,2,0,0,4,4,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2.33333333333333,0,0,,,,
,0,2,23,0,4,0,0,3,3,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,1.1875,1.1875,0,0,,,,
,0,4,23,5,4,0,0,4,5,0,0,0,0,0,2,1,1,0,0,0,1,1.2,0,0,0,1.2,0,0,,,,
,0,1,23,1,4,0,0,3,7,0,0,0,0,0,3,4,1,0,0,0,1,0,0,0,2.25454545454545,3.38181818181818,2.25454545454545,0,,,,
,0,1,21,2,6,0,0,2,3,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,21,0,1,0,2,3,4,0,0,0,0,1,3,0,1,0,0,0,0,0,1.26086956521739,0,2.52173913043478,0,0,0,,,,
,0,1,15,1,3,0,1,3,5,0,0,0,0,0,4,0,1,0,0,0,0,0,1.14285714285714,0,1.14285714285714,0,0,0,,,,
,0,0,14,0,2,0,1,2,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,12,0,4,0,0,4,4,0,0,0,0,0,5,1,1,0,0,0,0,0,2.25,0,3.375,0,0,0,,,,
,0,0,10,1,2,0,0,6,7,0,0,0,0,0,3,0,1,0,0,0,0,0,1.06382978723404,0,2.12765957446808,0,0,0,,,,
, im in tears reading what he has to say about how far he’s come &amp, I am so happy to hear him able to take what happened to back in 9th grade to push him it’s such an incredible feeling seeing him grow 🥺,5,0,23,1,0,0,0,8,10,0,0,0,0,0,2,0,1,0,0,0,0,1.18867924528302,1.18867924528302,0,2.37735849056604,1.18867924528302,0,0,,
,0,4,23,0,3,0,0,5,5,0,0,0,0,0,2,2,1,0,0,0,0,0,1.08108108108108,0,2.16216216216216,0,0,0,,,,
,130,0,23,1,1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1.36363636363636,0,4.09090909090909,0,0,0,,,,
,14,0,23,1,4,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,0,1.34782608695652,0,1.34782608695652,0,0,0,,,,
,256,0,23,1,2,0,0,9,9,0,0,0,0,0,2,3,1,0,0,0,0,0,2.22222222222222,0,2.22222222222222,0,0,0,,,,
,0,0,23,0,9,0,0,8,9,0,0,1,0,0,3,1,1,0,0,0,0,1.22727272727273,1.22727272727273,0,2.45454545454545,0,0,0,,,,
,0,9,23,0,2,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1.25,0,1.25,0,1.25,0,,,,
,0,1,23,1,3,0,4,9,10,0,0,0,0,1,4,1,1,0,0,0,0,0,1.27777777777778,0,2.55555555555556,0,0,0,,,,
,0,1,23,0,0,0,0,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,2,1,0,0,,,,
,0,0,23,0,4,0,0,6,6,0,0,0,0,0,1,3,1,0,0,0,0,0,1.33333333333333,0,2.66666666666667,0,0,0,,,,
,0,1,23,1,1,1,0,4,4,0,0,0,0,0,3,0,1,0,0,0,0,0,1.18181818181818,0,2.36363636363636,1.18181818181818,0,0,,,,
,0,0,23,0,2,0,1,11,11,0,0,0,0,0,5,1,1,0,0,0,0,0,2.28070175438596,0,3.42105263157895,1.14035087719298,0,0,,,,
,0,2,22,0,3,0,0,7,9,0,0,0,0,0,6,0,1,0,0,0,0,0,1.15217391304348,0,4.60869565217391,0,0,0,,,,
,0,16,22,1,1,0,0,5,6,0,0,0,0,0,5,0,1,0,0,0,0,0,1.10416666666667,0,2.20833333333333,0,0,0,,,,
,0,1,22,0,2,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1.23076923076923,0,0,,,,
,0,5,22,0,1,0,0,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1.1304347826087,0,2.26086956521739,0,0,0,,,,
,0,0,22,1,4,0,0,4,4,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,2.25806451612903,0,0,0,,,,
,0,8,22,24,0,0,6,2,2,0,0,0,0,2,2,0,1,0,0,0,0,0,1.67391304347826,0,3.34782608695652,0,0,0,,,,
,0,0,21,1,2,0,0,4,6,0,0,0,0,0,1,1,1,0,0,0,0,0,1.125,0,1.125,1.125,0,0,,,,
,0,0,21,0,2,0,1,4,5,0,0,0,0,0,1,0,1,0,0,0,0,0,1.11904761904762,0,2.23809523809524,0,0,0,,,,
,0,0,21,0,3,2,1,4,5,0,0,0,0,0,5,1,1,0,0,0,0,0,1.16666666666667,0,1.16666666666667,0,1.16666666666667,0,,,,
,7,0,21,1,1,0,4,2,3,0,0,0,0,1,5,0,1,0,0,0,0,0,1.2972972972973,0,3.89189189189189,0,0,0,,,,
,0,4,21,1,2,0,4,5,6,0,0,0,0,1,6,1,1,0,0,0,0,0,2.4,0,3.6,0,1.2,0,,,,
,0,4,21,0,3,0,0,8,9,0,1,0,0,0,3,1,1,0,0,0,0,2.4,1.2,0,3.6,0,0,0,,,,
,0,0,21,0,3,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,1.18181818181818,0,1.18181818181818,0,0,0,,,,
,0,0,21,0,4,0,4,3,6,0,0,0,0,2,7,0,1,0,0,0,0,1.30232558139535,2.6046511627907,0,2.6046511627907,0,0,0,,,,
,3,0,21,1,1,0,0,7,7,0,0,0,0,0,2,0,1,0,0,0,0,1.2,1.2,0,2.4,0,0,0,,,,
,0,3,21,1,4,0,0,10,10,0,0,1,0,0,2,4,1,0,0,0,0,0,1.2037037037037,0,2.40740740740741,3.61111111111111,0,0,,,,
,0,3,21,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1.16666666666667,0,2.33333333333333,0,0,0,,,,
, Berlin trip and I am so happy ✌️✌️ feeling like I’ve made good relationships in lincoln,0,3,20,0,0,0,0,2,2,0,0,0,0,0,3,0,1,0,0,0,0,0,1.21052631578947,0,2.42105263157895,0,0,0,,,
,0,2,20,0,0,0,1,3,3,0,0,0,0,0,6,1,1,0,0,0,0,0,1.21276595744681,0,2.42553191489362,0,0,0,,,,
,0,1,20,1,2,0,4,4,4,0,0,0,0,1,3,0,1,0,0,0,0,0,1.28125,0,2.5625,0,0,0,,,,
,0,0,20,0,0,0,0,4,4,0,0,0,0,0,3,3,1,0,0,0,0,0,1,0,3,2,0,0,,,,
,0,1,20,0,0,0,0,6,7,1,0,0,0,0,2,3,1,0,0,0,0,0,1.06818181818182,0,2.13636363636364,1.06818181818182,1.06818181818182,0,,,,
,0,1,19,0,0,0,0,6,7,1,0,0,0,0,2,3,1,0,0,0,0,0,1.06818181818182,0,2.13636363636364,1.06818181818182,1.06818181818182,0,,,,
,0,1,19,0,1,0,1,2,3,0,0,0,0,0,3,2,1,0,0,0,0,0,1.33333333333333,0,2.66666666666667,0,0,0,,,,
,0,1,19,0,0,0,3,2,3,0,0,0,0,1,1,4,1,0,0,0,0,0,1.13157894736842,0,2.26315789473684,3.39473684210526,0,0,,,,
,1,0,19,2,1,1,2,4,4,0,0,0,0,0,3,0,1,0,0,0,0,0,1.24,0,3.72,0,0,0,,,,
,4,0,19,2,4,0,0,1,2,0,0,0,0,0,6,1,1,0,0,0,0,0,1.31578947368421,0,2.63157894736842,0,0,0,,,,
,0,3,19,0,0,0,0,5,5,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1.08108108108108,0,0,0,,,,
,1,0,19,1,1,0,0,3,5,0,0,0,0,0,3,0,1,0,0,0,0,0,2.57142857142857,0,5.14285714285714,0,0,0,,,,
,0,1,18,1,0,0,2,3,6,0,0,0,0,0,4,0,1,0,0,0,0,0,2.25641025641026,0,4.51282051282051,1.12820512820513,0,0,,,,
,1,2,18,1,7,0,0,3,3,0,0,1,0,0,2,3,1,0,0,0,0,0,1.21875,0,3.65625,0,0,0,,,,
,0,1,18,0,1,0,1,2,4,0,0,0,0,0,2,3,1,0,0,0,0,0,1.32258064516129,0,2.64516129032258,0,0,0,,,,
,0,0,18,0,0,0,2,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1.08333333333333,0,2.16666666666667,0,0,0,,,,
,7,0,18,1,1,0,0,4,4,0,0,0,0,0,5,0,1,0,0,0,0,0,2.13333333333333,0,3.2,1.06666666666667,0,0,,,,
,0,2,18,0,3,2,0,5,5,0,0,1,0,0,2,3,1,0,0,0,0,0,1.14285714285714,0,1.14285714285714,1.14285714285714,0,0,,,,
,4,0,18,1,0,0,1,2,2,0,0,0,0,0,3,0,1,0,0,0,0,0,1.19354838709677,0,2.38709677419355,0,1.19354838709677,0,,,,
,1,0,23,1,2,0,1,5,6,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,1.12244897959184,0,0,,,,
,0,2,23,2,1,0,0,2,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,4,7,23,0,1,1,1,1,2,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,1,5,23,1,2,1,1,4,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,2,23,0,0,0,0,1,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,2,0,23,2,4,0,0,6,7,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,1,23,0,1,0,0,4,7,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,1,23,1,7,0,0,4,4,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,23,0,3,0,0,7,10,0,0,0,0,0,3,0,1,0,0,0,0,1.19148936170213,0,0,2.38297872340426,0,0,0,,,,
,0,0,23,0,5,0,1,3,3,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,23,1,1,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,7,0,23,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,1,23,1,0,0,0,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,1,6,23,1,1,0,0,3,5,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,1,23,2,3,0,0,3,6,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,23,1,3,0,1,5,8,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,3.56603773584906,0,0,0,,,,
,0,2,23,1,3,1,0,1,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,2,23,0,5,0,0,4,4,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,1,23,1,0,0,1,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.2,0,0,0,,,,
,0,1,23,0,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,
,0,0,23,3,3,1,2,6,6,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,2,23,1,2,0,1,2,2,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,23,0,9,0,1,2,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1.29268292682927,0,0,,,,
,1,3,23,0,5,0,7,5,5,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1.45945945945946,0,0,0,,,,
,0,2,23,0,1,0,2,6,8,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1.16666666666667,0,0,0,,,,
,0,0,23,0,1,0,2,6,8,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1.14634146341463,0,0,0,,,,
,0,0,23,0,1,0,2,6,8,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1.14634146341463,0,0,0,,,,
,3,24,23,0,1,0,1,2,3,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1.24242424242424,0,0,1.24242424242424,,,,
,2,0,23,1,0,0,0,7,7,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
